# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	960599	961357	+	WP_136953098.1	WP_136953098.1		pyruvate formate-lyase-activating protein	pflA		FA707_RS04480	759	252	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	961569	962930	+							FA707_RS04485	1362		old_locus_tag=FA707_04485
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	961569	962930	+	WP_136953099.1	WP_136953099.1		aspartate ammonia-lyase			FA707_RS04485	1362	453	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	963021	963944	+							FA707_RS04490	924		old_locus_tag=FA707_04490
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	963021	963944	+	WP_136953100.1	WP_136953100.1		manganese-dependent inorganic pyrophosphatase			FA707_RS04490	924	307	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	964070	964480	+							FA707_RS04495	411		old_locus_tag=FA707_04495
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	964070	964480	+	WP_246032348.1	WP_246032348.1		phosphate-starvation-inducible PsiE family protein			FA707_RS04495	411	136	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	964525	965214	-							FA707_RS04500	690		old_locus_tag=FA707_04500
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	964525	965214	-	WP_136953101.1	WP_136953101.1		adenosylcobyric acid synthase			FA707_RS04500	690	229	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	965216	966559	-							FA707_RS04505	1344		old_locus_tag=FA707_04505
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	965216	966559	-	WP_136953102.1	WP_136953102.1		Mur ligase family protein			FA707_RS04505	1344	447	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	966686	968083	-							FA707_RS04510	1398		old_locus_tag=FA707_04510
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	966686	968083	-	WP_136953103.1	WP_136953103.1		TrkH family potassium uptake protein			FA707_RS04510	1398	465	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	968284	971220	+							FA707_RS04515	2937		old_locus_tag=FA707_04515
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	968284	971220	+	WP_136953104.1	WP_136953104.1		cell division site-positioning protein MapZ family protein			FA707_RS04515	2937	978	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	971321	971740	+							FA707_RS04520	420		old_locus_tag=FA707_04520
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	971321	971740	+	WP_136953105.1	WP_136953105.1		CopY/TcrY family copper transport repressor			FA707_RS04520	420	139	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	971755	971961	+					copZ		FA707_RS04525	207		old_locus_tag=FA707_04525
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	971755	971961	+	WP_136953106.1	WP_136953106.1		copper chaperone CopZ	copZ		FA707_RS04525	207	68	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	971976	974168	+					cadA		FA707_RS04530	2193		old_locus_tag=FA707_04530
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	971976	974168	+	WP_136953107.1	WP_136953107.1		cadmium-translocating P-type ATPase	cadA		FA707_RS04530	2193	730	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	974283	974795	+					rimM		FA707_RS04535	513		old_locus_tag=FA707_04535
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	974283	974795	+	WP_136953108.1	WP_136953108.1		ribosome maturation factor RimM	rimM		FA707_RS04535	513	170	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	974797	975537	+					trmD		FA707_RS04540	741		old_locus_tag=FA707_04540
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	974797	975537	+	WP_136953109.1	WP_136953109.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		FA707_RS04540	741	246	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	975546	976079	-							FA707_RS04545	534		old_locus_tag=FA707_04545
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	975546	976079	-	WP_136953110.1	WP_136953110.1		AAA family ATPase			FA707_RS04545	534	177	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	976089	977855	-							FA707_RS04550	1767		old_locus_tag=FA707_04550
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	976089	977855	-	WP_136953111.1	WP_136953111.1		glycerophosphoryl diester phosphodiesterase membrane domain-containing protein			FA707_RS04550	1767	588	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	978080	978427	+					rplS		FA707_RS04555	348		old_locus_tag=FA707_04555
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	978080	978427	+	WP_136953112.1	WP_136953112.1		50S ribosomal protein L19	rplS		FA707_RS04555	348	115	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	978524	979291	+							FA707_RS04560	768		old_locus_tag=FA707_04560
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	978524	979291	+	WP_136953113.1	WP_136953113.1		sulfite exporter TauE/SafE family protein			FA707_RS04560	768	255	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	979386	980027	-							FA707_RS04565	642		old_locus_tag=FA707_04565
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	979386	980027	-	WP_168177343.1	WP_168177343.1		IS66 family transposase			FA707_RS04565	642	213	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	980021	980179	-							FA707_RS10445	159		
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	980021	980179	-	WP_168177344.1	WP_168177344.1		hypothetical protein			FA707_RS10445	159	52	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	980227	980319	-							FA707_RS10545	93		partial;pseudo
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	980227	980319	-				transposase			FA707_RS10545	93		partial;pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	980490	980849	-					tnpB		FA707_RS04575	360		old_locus_tag=FA707_04575
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	980490	980849	-	WP_136953116.1	WP_136953116.1		IS66 family insertion sequence element accessory protein TnpB	tnpB		FA707_RS04575	360	119	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	980836	981036	-							FA707_RS04580	201		old_locus_tag=FA707_04580
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	980836	981036	-	WP_136953117.1	WP_136953117.1		hypothetical protein			FA707_RS04580	201	66	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	981358	982380	+							FA707_RS04585	1023		old_locus_tag=FA707_04585
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	981358	982380	+	WP_168177345.1	WP_168177345.1		DUF916 and DUF3324 domain-containing protein			FA707_RS04585	1023	340	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	982400	982690	+							FA707_RS04590	291		old_locus_tag=FA707_04590
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	982400	982690	+	WP_136953119.1	WP_136953119.1		LPXTG cell wall anchor domain-containing protein			FA707_RS04590	291	96	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	982692	983459	+							FA707_RS04595	768		old_locus_tag=FA707_04595
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	982692	983459	+	WP_246032310.1	WP_246032310.1		WxL domain-containing protein			FA707_RS04595	768	255	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	983493	984395	+							FA707_RS04600	903		old_locus_tag=FA707_04600
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	983493	984395	+	WP_136953120.1	WP_136953120.1		WxL domain-containing protein			FA707_RS04600	903	300	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	984566	985249	+							FA707_RS04605	684		partial;pseudo;old_locus_tag=FA707_04605
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	984566	985249	+				WxL domain-containing protein			FA707_RS04605	684		partial;pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	985435	986439	+							FA707_RS04610	1005		old_locus_tag=FA707_04610
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	985435	986439	+	WP_136953122.1	WP_136953122.1		DUF916 and DUF3324 domain-containing protein			FA707_RS04610	1005	334	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	986471	986782	+							FA707_RS04615	312		old_locus_tag=FA707_04615
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	986471	986782	+	WP_136953123.1	WP_136953123.1		LPXTG cell wall anchor domain-containing protein			FA707_RS04615	312	103	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	986785	987555	+							FA707_RS04620	771		old_locus_tag=FA707_04620
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	986785	987555	+	WP_136953124.1	WP_136953124.1		WxL domain-containing protein			FA707_RS04620	771	256	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	987740	988396	+							FA707_RS04625	657		partial;pseudo;old_locus_tag=FA707_04625
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	987740	988396	+				WxL domain-containing protein			FA707_RS04625	657		partial;pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	988446	989258	+							FA707_RS04630	813		old_locus_tag=FA707_04630
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	988446	989258	+	WP_136953126.1	WP_136953126.1		WxL domain-containing protein			FA707_RS04630	813	270	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	989439	992087	+							FA707_RS04635	2649		old_locus_tag=FA707_04635
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	989439	992087	+	WP_136953127.1	WP_136953127.1		BspA family leucine-rich repeat surface protein			FA707_RS04635	2649	882	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	992332	993381	-							FA707_RS04640	1050		old_locus_tag=FA707_04640
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	992332	993381	-	WP_136954183.1	WP_136954183.1		IS30 family transposase			FA707_RS04640	1050	349	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	993628	994932	-							FA707_RS04645	1305		old_locus_tag=FA707_04645
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	993628	994932	-	WP_136953128.1	WP_136953128.1		IS66 family transposase			FA707_RS04645	1305	434	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	994941	995156	-							FA707_RS04650	216		old_locus_tag=FA707_04650
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	994941	995156	-	WP_136953129.1	WP_136953129.1		transposase			FA707_RS04650	216	71	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	995243	995602	-					tnpB		FA707_RS04655	360		old_locus_tag=FA707_04655
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	995243	995602	-	WP_136953130.1	WP_136953130.1		IS66 family insertion sequence element accessory protein TnpB	tnpB		FA707_RS04655	360	119	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	995589	995789	-							FA707_RS04660	201		old_locus_tag=FA707_04660
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	995589	995789	-	WP_136953131.1	WP_136953131.1		hypothetical protein			FA707_RS04660	201	66	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	995975	996490	-							FA707_RS04665	516		old_locus_tag=FA707_04665
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	995975	996490	-	WP_136953132.1	WP_136953132.1		prolyl-tRNA synthetase associated domain-containing protein			FA707_RS04665	516	171	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	996656	997660	-							FA707_RS04670	1005		old_locus_tag=FA707_04670
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	996656	997660	-	WP_136953133.1	WP_136953133.1		PocR ligand-binding domain-containing protein			FA707_RS04670	1005	334	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	997878	999008	+							FA707_RS04675	1131		old_locus_tag=FA707_04675
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	997878	999008	+	WP_136953134.1	WP_136953134.1		glycerol dehydrogenase			FA707_RS04675	1131	376	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	999150	999548	+					dhaM		FA707_RS04680	399		old_locus_tag=FA707_04680
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	999150	999548	+	WP_136953135.1	WP_136953135.1		dihydroxyacetone kinase phosphoryl donor subunit DhaM	dhaM		FA707_RS04680	399	132	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	999552	1000535	+					dhaK		FA707_RS04685	984		old_locus_tag=FA707_04685
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	999552	1000535	+	WP_136953136.1	WP_136953136.1		dihydroxyacetone kinase subunit DhaK	dhaK		FA707_RS04685	984	327	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1000546	1001142	+					dhaL		FA707_RS04690	597		old_locus_tag=FA707_04690
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1000546	1001142	+	WP_136953137.1	WP_136953137.1		dihydroxyacetone kinase subunit DhaL	dhaL		FA707_RS04690	597	198	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1001293	1002972	+							FA707_RS04695	1680		old_locus_tag=FA707_04695
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1001293	1002972	+	WP_246032349.1	WP_246032349.1		IS1182 family transposase			FA707_RS04695	1680	559	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1003097	1003798	+							FA707_RS04700	702		old_locus_tag=FA707_04700
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1003097	1003798	+	WP_136953138.1	WP_136953138.1		ABC transporter ATP-binding protein			FA707_RS04700	702	233	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1003810	1006551	+							FA707_RS04705	2742		old_locus_tag=FA707_04705
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1003810	1006551	+	WP_168177346.1	WP_168177346.1		FtsX-like permease family protein			FA707_RS04705	2742	913	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1006638	1007504	+							FA707_RS04710	867		old_locus_tag=FA707_04710
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1006638	1007504	+	WP_136953140.1	WP_136953140.1		SPFH domain-containing protein			FA707_RS04710	867	288	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1007515	1008018	+							FA707_RS04715	504		old_locus_tag=FA707_04715
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1007515	1008018	+	WP_136953141.1	WP_136953141.1		hypothetical protein			FA707_RS04715	504	167	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1008248	1009588	+							FA707_RS04720	1341		old_locus_tag=FA707_04720
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1008248	1009588	+	WP_136953142.1	WP_136953142.1		M20 family metallopeptidase			FA707_RS04720	1341	446	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1009627	1009995	-							FA707_RS04725	369		old_locus_tag=FA707_04725
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1009627	1009995	-	WP_136953143.1	WP_136953143.1		YccF domain-containing protein			FA707_RS04725	369	122	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1010268	1011179	+							FA707_RS04730	912		old_locus_tag=FA707_04730
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1010268	1011179	+	WP_136953144.1	WP_136953144.1		YitT family protein			FA707_RS04730	912	303	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1011240	1011575	+							FA707_RS04735	336		old_locus_tag=FA707_04735
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1011240	1011575	+	WP_136953145.1	WP_136953145.1		metal-sulfur cluster assembly factor			FA707_RS04735	336	111	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1011774	1012769	+							FA707_RS04740	996		old_locus_tag=FA707_04740
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1011774	1012769	+	WP_136953146.1	WP_136953146.1		tyrosine-type recombinase/integrase			FA707_RS04740	996	331	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1012806	1014122	+							FA707_RS04745	1317		old_locus_tag=FA707_04745
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1012806	1014122	+	WP_136953147.1	WP_136953147.1		DUF2726 domain-containing protein			FA707_RS04745	1317	438	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1014317	1015924	+							FA707_RS04750	1608		old_locus_tag=FA707_04750
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1014317	1015924	+	WP_210409630.1	WP_210409630.1		type I restriction-modification system subunit M			FA707_RS04750	1608	535	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1015938	1017152	+							FA707_RS04755	1215		old_locus_tag=FA707_04755
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1015938	1017152	+	WP_168177407.1	WP_168177407.1		restriction endonuclease subunit S			FA707_RS04755	1215	404	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1017232	1018449	+							FA707_RS04760	1218		old_locus_tag=FA707_04760
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1017232	1018449	+	WP_136953150.1	WP_136953150.1		hypothetical protein			FA707_RS04760	1218	405	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1018590	1021652	+							FA707_RS04765	3063		old_locus_tag=FA707_04765
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1018590	1021652	+	WP_136953151.1	WP_136953151.1		type I restriction endonuclease subunit R			FA707_RS04765	3063	1020	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1022060	1022236	+							FA707_RS10450	177		
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1022060	1022236	+	WP_168177347.1	WP_168177347.1		hypothetical protein			FA707_RS10450	177	58	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1023001	1024347	+							FA707_RS04775	1347		old_locus_tag=FA707_04775
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1023001	1024347	+	WP_136953153.1	WP_136953153.1		Y-family DNA polymerase			FA707_RS04775	1347	448	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1024403	1024828	+							FA707_RS04780	426		old_locus_tag=FA707_04780
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1024403	1024828	+	WP_136953154.1	WP_136953154.1		hypothetical protein			FA707_RS04780	426	141	
gene	pseudogene	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1025005	1026005	-					adhP		FA707_RS04785	1001		pseudo;old_locus_tag=FA707_04785
CDS	without_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1025005	1026005	-				alcohol dehydrogenase AdhP	adhP		FA707_RS04785	1001		pseudo
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1026298	1027716	+							FA707_RS04790	1419		old_locus_tag=FA707_04790
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1026298	1027716	+	WP_168177348.1	WP_168177348.1		helix-turn-helix domain-containing protein			FA707_RS04790	1419	472	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1027847	1028488	+							FA707_RS04795	642		old_locus_tag=FA707_04795
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1027847	1028488	+	WP_136953156.1	WP_136953156.1		WxL domain-containing protein			FA707_RS04795	642	213	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1028509	1030857	+							FA707_RS04800	2349		old_locus_tag=FA707_04800
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1028509	1030857	+	WP_136953157.1	WP_136953157.1		hypothetical protein			FA707_RS04800	2349	782	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1030886	1031170	+							FA707_RS04805	285		old_locus_tag=FA707_04805
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1030886	1031170	+	WP_136953158.1	WP_136953158.1		LPXTG cell wall anchor domain-containing protein			FA707_RS04805	285	94	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1031160	1031648	+							FA707_RS04810	489		old_locus_tag=FA707_04810
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1031160	1031648	+	WP_136953159.1	WP_136953159.1		hypothetical protein			FA707_RS04810	489	162	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1031681	1032718	+							FA707_RS04815	1038		old_locus_tag=FA707_04815
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1031681	1032718	+	WP_168177349.1	WP_168177349.1		DUF916 domain-containing protein			FA707_RS04815	1038	345	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1032919	1033191	+							FA707_RS04820	273		old_locus_tag=FA707_04820
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1032919	1033191	+	WP_136953161.1	WP_136953161.1		hypothetical protein			FA707_RS04820	273	90	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1033667	1034527	+							FA707_RS04825	861		old_locus_tag=FA707_04825
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1033667	1034527	+	WP_136953162.1	WP_136953162.1		hypothetical protein			FA707_RS04825	861	286	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1035605	1036096	-							FA707_RS04830	492		old_locus_tag=FA707_04830
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1035605	1036096	-	WP_168177350.1	WP_168177350.1		hypothetical protein			FA707_RS04830	492	163	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1036447	1036617	+							FA707_RS10455	171		
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1036447	1036617	+	WP_168177351.1	WP_168177351.1		hypothetical protein			FA707_RS10455	171	56	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1036666	1037037	+							FA707_RS04835	372		old_locus_tag=FA707_04835
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1036666	1037037	+	WP_136953164.1	WP_136953164.1		hypothetical protein			FA707_RS04835	372	123	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1037170	1038111	+							FA707_RS04840	942		old_locus_tag=FA707_04840
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1037170	1038111	+	WP_136953165.1	WP_136953165.1		hypothetical protein			FA707_RS04840	942	313	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1038376	1039164	-							FA707_RS04845	789		old_locus_tag=FA707_04845
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1038376	1039164	-	WP_136953166.1	WP_136953166.1		hypothetical protein			FA707_RS04845	789	262	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1039283	1040089	-							FA707_RS04850	807		old_locus_tag=FA707_04850
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1039283	1040089	-	WP_246032350.1	WP_246032350.1		hypothetical protein			FA707_RS04850	807	268	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1040561	1041115	-							FA707_RS04855	555		old_locus_tag=FA707_04855
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1040561	1041115	-	WP_136953167.1	WP_136953167.1		tyrosine-type recombinase/integrase			FA707_RS04855	555	184	
gene	protein_coding	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1041625	1041981	+							FA707_RS04860	357		old_locus_tag=FA707_04860
CDS	with_protein	GCF_005145005.1	Primary Assembly	chromosome		NZ_CP039712.1	1041625	1041981	+	WP_136953168.1	WP_136953168.1		helix-turn-helix transcriptional regulator			FA707_RS04860	357	118	
